player_id,player_name,shirt_number,position,substitute,date_of_birth,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23
880122,Elvis,8,M,False,824428800,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.8,0,0,1996,30,False
2026435,Daniel Davi Simão Roque,10,M,False,1118793600,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,8.7,2,0,2005,21,True
1021330,Matheus Sacramento,14,F,False,921283200,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,48,7.7,1,1,1999,27,False
2214562,Thierry Hanry Praxedes Conti,23,M,True,1181692800,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,52,7.0,1,0,2007,19,True
1588093,Jhonatas da Silva Carvalho,20,M,True,1100217600,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,33,6.7,0,1,2004,22,True
1174549,Juan Kelsen,7,F,True,1016928000,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,25,6.5,0,0,2002,24,False
2027888,Leonardo Gasco Silva Suzano,16,M,True,1109721600,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,8,6.7,0,0,2005,21,True
1545982,Davi Castro,15,D,True,1051920000,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,3,0.0,0,0,2003,23,True
1465494,Guilherme Zuconelli,1,G,False,958694400,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,5.8,0,0,2000,26,False
1023593,Natan Masiero,2,D,False,1006819200,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,6.7,0,1,2001,25,False
1186781,Luiz Felipe de Souza Soares,3,D,False,919728000,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,6.3,0,0,1999,27,False
981693,Casagrande,15,D,False,926467200,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,48,5.8,0,0,1999,27,False
1017674,Marcinho,6,D,False,954201600,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,7.3,1,0,2000,26,False
1830597,Gustavo Nunes Migueis,26,M,False,1114128000,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,62,6.5,0,0,2005,21,True
2026450,Guilherme da Silva Ramos,8,M,False,1127865600,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,6.4,0,0,2005,21,True
345623,Fábio Bahia,5,M,False,436579200,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,89,6.3,0,0,1983,43,False
1589352,Cauê Raphael de Souza Soares,13,M,False,1082937600,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,80,6.7,0,0,2004,22,True
1634091,Matheo Laselva Lima,9,F,False,,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,7.2,1,0,0,0,False
1105060,Inacio Neto,10,F,False,838080000,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,7.1,0,0,1996,30,False
1465221,Kayo Soares,16,M,True,836870400,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,52,6.4,0,0,1996,30,False
1609652,Wellington Batista Barbosa,11,M,True,797040000,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,38,6.2,0,0,1995,31,False
1637198,Flavio dos Reis Frazão,22,M,True,1073174400,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,20,6.0,0,0,2004,22,True
1637090,Guilherme Ferezin Guimaraes,17,M,True,1142812800,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,11,6.2,0,0,2006,20,True
1174638,Léo Wall,1,G,False,956793600,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,6.4,0,0,2000,26,False
870377,Felipe Rodrigues,22,D,False,815097600,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.5,0,1,1995,31,False
1017000,Gustavo Medina,13,D,False,999820800,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,6.8,0,0,2001,25,False
1174625,Zé Vitor,40,D,False,1023667200,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.0,0,0,2002,24,False
1117470,Edson Lucas,6,D,False,964915200,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.4,0,0,2000,26,False
870802,Ricardinho,5,M,False,606960000,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,86,7.2,0,0,1989,37,False
1533964,Alencar,8,M,False,1028678400,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,86,6.8,0,0,2002,24,False
1526993,Mateus Cantarelli Gall,17,M,False,1119312000,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,50,6.5,0,0,2005,21,True
1214719,Antonio David Souza,20,M,False,1076198400,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,50,6.5,0,0,2004,22,True
1465450,Vitor Barreto,11,M,False,954547200,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,62,7.3,0,0,2000,26,False
1589395,Thiago Montelo Pereira,19,F,False,1106956800,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.4,1,0,2005,21,True
2067560,Abner Eduardo Ramos dos Santos,32,M,True,1243296000,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,52,6.7,0,0,2009,17,True
866851,Rafael Carrilho,18,M,True,789523200,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,52,6.7,0,0,1995,31,False
1647596,Pedro Estevam,33,F,True,1104624000,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,40,6.5,0,0,2005,21,True
1589491,Arthur Nether Schiling,23,M,True,1131321600,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,16,7.0,0,0,2005,21,True
1631865,Raoni dos Santos Ramos,30,M,True,,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,16,6.6,0,0,0,0,False
